interaction_id,ticket_id,occurred_at,actor,kind,body
INTERACTION-0102111,TICKET-006056,2026-08-26T08:35:00Z,customer,message,Initial report.
INTERACTION-0102112,TICKET-006056,2026-08-26T08:49:00Z,assist,suggestion_sent,First response.
INTERACTION-0102113,TICKET-006057,2026-08-15T10:01:00Z,customer,message,Initial report.
INTERACTION-0102114,TICKET-006057,2026-08-15T14:00:00Z,agent,message,First response.
INTERACTION-0102115,TICKET-006058,2026-08-06T07:50:00Z,customer,message,Initial report.
INTERACTION-0102116,TICKET-006058,2026-08-06T08:16:00Z,assist,suggestion_sent,First response.
INTERACTION-0102117,TICKET-006059,2026-08-13T15:23:00Z,customer,message,Initial report.
INTERACTION-0102118,TICKET-006059,2026-08-13T16:45:00Z,agent,message,First response.
INTERACTION-0102119,TICKET-006060,2026-08-16T12:39:00Z,customer,message,Initial report.
INTERACTION-0102120,TICKET-006060,2026-08-16T13:08:00Z,assist,suggestion_sent,First response.
INTERACTION-0102121,TICKET-006061,2026-08-20T18:23:00Z,customer,message,Initial report.
INTERACTION-0102122,TICKET-006061,2026-08-20T21:33:00Z,agent,message,First response.
INTERACTION-0102123,TICKET-006062,2026-08-12T09:26:00Z,customer,message,Initial report.
INTERACTION-0102124,TICKET-006062,2026-08-12T10:05:00Z,assist,suggestion_sent,First response.
INTERACTION-0102125,TICKET-006063,2026-08-24T17:52:00Z,customer,message,Initial report.
INTERACTION-0102126,TICKET-006063,2026-08-24T20:40:00Z,agent,message,First response.
INTERACTION-0102127,TICKET-006064,2026-08-08T11:32:00Z,customer,message,Initial report.
INTERACTION-0102128,TICKET-006064,2026-08-08T11:41:00Z,assist,suggestion_sent,First response.
INTERACTION-0102129,TICKET-006065,2026-08-27T12:15:00Z,customer,message,Initial report.
INTERACTION-0102130,TICKET-006065,2026-08-27T17:02:00Z,agent,message,First response.
INTERACTION-0102131,TICKET-006066,2026-08-01T10:36:00Z,customer,message,Initial report.
INTERACTION-0102132,TICKET-006066,2026-08-01T10:48:00Z,assist,suggestion_sent,First response.
INTERACTION-0102133,TICKET-006067,2026-08-03T08:16:00Z,customer,message,Initial report.
INTERACTION-0102134,TICKET-006067,2026-08-03T10:05:00Z,agent,message,First response.
INTERACTION-0102135,TICKET-006068,2026-08-20T14:54:00Z,customer,message,Initial report.
INTERACTION-0102136,TICKET-006068,2026-08-20T17:28:00Z,agent,message,First response.
INTERACTION-0102137,TICKET-006069,2026-08-25T12:39:00Z,customer,message,Initial report.
INTERACTION-0102138,TICKET-006069,2026-08-25T14:24:00Z,agent,message,First response.
INTERACTION-0102139,TICKET-006070,2026-08-14T08:40:00Z,customer,message,Initial report.
INTERACTION-0102140,TICKET-006070,2026-08-14T10:40:00Z,agent,message,First response.
INTERACTION-0102141,TICKET-006071,2026-08-03T14:42:00Z,customer,message,Initial report.
INTERACTION-0102142,TICKET-006071,2026-08-03T14:59:00Z,agent,message,First response.
INTERACTION-0102143,TICKET-006072,2026-08-25T11:20:00Z,customer,message,Initial report.
INTERACTION-0102144,TICKET-006072,2026-08-25T13:15:00Z,agent,message,First response.
INTERACTION-0102145,TICKET-006073,2026-08-13T16:39:00Z,customer,message,Initial report.
INTERACTION-0102146,TICKET-006073,2026-08-13T19:16:00Z,agent,message,First response.
INTERACTION-0102147,TICKET-006074,2026-08-22T12:03:00Z,customer,message,Initial report.
INTERACTION-0102148,TICKET-006074,2026-08-22T15:44:00Z,agent,message,First response.
INTERACTION-0102149,TICKET-006075,2026-08-22T13:18:00Z,customer,message,Initial report.
INTERACTION-0102150,TICKET-006075,2026-08-22T15:36:00Z,agent,message,First response.
INTERACTION-0102151,TICKET-006076,2026-08-15T09:08:00Z,customer,message,Initial report.
INTERACTION-0102152,TICKET-006076,2026-08-15T10:27:00Z,agent,message,First response.
INTERACTION-0102153,TICKET-006077,2026-08-09T18:20:00Z,customer,message,Initial report.
INTERACTION-0102154,TICKET-006077,2026-08-09T18:55:00Z,assist,suggestion_sent,First response.
INTERACTION-0102155,TICKET-006078,2026-08-20T09:42:00Z,customer,message,Initial report.
INTERACTION-0102156,TICKET-006078,2026-08-20T11:52:00Z,agent,message,First response.
INTERACTION-0102157,TICKET-006079,2026-08-16T09:21:00Z,customer,message,Initial report.
INTERACTION-0102158,TICKET-006079,2026-08-16T11:05:00Z,agent,message,First response.
INTERACTION-0102159,TICKET-006080,2026-08-07T14:40:00Z,customer,message,Initial report.
INTERACTION-0102160,TICKET-006080,2026-08-07T16:14:00Z,agent,message,First response.
INTERACTION-0102161,TICKET-006081,2026-08-17T07:51:00Z,customer,message,Initial report.
INTERACTION-0102162,TICKET-006081,2026-08-17T09:54:00Z,agent,message,First response.
INTERACTION-0102163,TICKET-006082,2026-08-18T09:59:00Z,customer,message,Initial report.
INTERACTION-0102164,TICKET-006082,2026-08-18T11:42:00Z,agent,message,First response.
INTERACTION-0102165,TICKET-006083,2026-08-25T15:28:00Z,customer,message,Initial report.
INTERACTION-0102166,TICKET-006083,2026-08-25T17:33:00Z,agent,message,First response.
INTERACTION-0102167,TICKET-006084,2026-08-13T08:19:00Z,customer,message,Initial report.
INTERACTION-0102168,TICKET-006084,2026-08-13T11:16:00Z,agent,message,First response.
INTERACTION-0102169,TICKET-006085,2026-08-04T13:51:00Z,customer,message,Initial report.
INTERACTION-0102170,TICKET-006085,2026-08-04T14:48:00Z,agent,message,First response.
INTERACTION-0102171,TICKET-006086,2026-08-02T17:52:00Z,customer,message,Initial report.
INTERACTION-0102172,TICKET-006086,2026-08-02T19:27:00Z,agent,message,First response.
INTERACTION-0102173,TICKET-006087,2026-08-16T07:27:00Z,customer,message,Initial report.
INTERACTION-0102174,TICKET-006087,2026-08-16T10:31:00Z,agent,message,First response.
INTERACTION-0102175,TICKET-006088,2026-08-01T16:11:00Z,customer,message,Initial report.
INTERACTION-0102176,TICKET-006088,2026-08-01T18:13:00Z,agent,message,First response.
INTERACTION-0102177,TICKET-006089,2026-08-06T07:33:00Z,customer,message,Initial report.
INTERACTION-0102178,TICKET-006089,2026-08-06T07:42:00Z,assist,suggestion_sent,First response.
INTERACTION-0102179,TICKET-006090,2026-08-19T12:02:00Z,customer,message,Initial report.
INTERACTION-0102180,TICKET-006090,2026-08-19T13:40:00Z,agent,message,First response.
INTERACTION-0102181,TICKET-006091,2026-08-20T08:05:00Z,customer,message,Initial report.
INTERACTION-0102182,TICKET-006091,2026-08-20T08:17:00Z,agent,message,First response.
INTERACTION-0102183,TICKET-006092,2026-08-14T14:31:00Z,customer,message,Initial report.
INTERACTION-0102184,TICKET-006092,2026-08-14T14:56:00Z,assist,suggestion_sent,First response.
INTERACTION-0102185,TICKET-006093,2026-08-07T17:48:00Z,customer,message,Initial report.
INTERACTION-0102186,TICKET-006093,2026-08-07T18:14:00Z,assist,suggestion_sent,First response.
INTERACTION-0102187,TICKET-006094,2026-08-18T11:31:00Z,customer,message,Initial report.
INTERACTION-0102188,TICKET-006094,2026-08-18T12:43:00Z,agent,message,First response.
INTERACTION-0102189,TICKET-006095,2026-08-12T16:23:00Z,customer,message,Initial report.
INTERACTION-0102190,TICKET-006095,2026-08-12T16:54:00Z,assist,suggestion_sent,First response.
INTERACTION-0102191,TICKET-006096,2026-08-20T08:28:00Z,customer,message,Initial report.
INTERACTION-0102192,TICKET-006096,2026-08-20T08:40:00Z,agent,message,First response.
INTERACTION-0102193,TICKET-006097,2026-08-22T10:15:00Z,customer,message,Initial report.
INTERACTION-0102194,TICKET-006097,2026-08-22T10:27:00Z,agent,message,First response.
INTERACTION-0102195,TICKET-006098,2026-08-13T10:08:00Z,customer,message,Initial report.
INTERACTION-0102196,TICKET-006098,2026-08-13T11:02:00Z,agent,message,First response.
INTERACTION-0102197,TICKET-006099,2026-08-16T09:22:00Z,customer,message,Initial report.
INTERACTION-0102198,TICKET-006099,2026-08-16T10:02:00Z,assist,suggestion_sent,First response.
INTERACTION-0102199,TICKET-006100,2026-08-03T13:37:00Z,customer,message,Initial report.
INTERACTION-0102200,TICKET-006100,2026-08-03T14:04:00Z,assist,suggestion_sent,First response.
INTERACTION-0102201,TICKET-006101,2026-08-15T17:32:00Z,customer,message,Initial report.
INTERACTION-0102202,TICKET-006101,2026-08-15T20:33:00Z,agent,message,First response.
INTERACTION-0102203,TICKET-006102,2026-08-21T17:56:00Z,customer,message,Initial report.
INTERACTION-0102204,TICKET-006102,2026-08-21T19:23:00Z,agent,message,First response.
INTERACTION-0102205,TICKET-006103,2026-08-23T14:59:00Z,customer,message,Initial report.
INTERACTION-0102206,TICKET-006103,2026-08-23T15:10:00Z,assist,suggestion_sent,First response.
INTERACTION-0102207,TICKET-006104,2026-08-06T12:10:00Z,customer,message,Initial report.
INTERACTION-0102208,TICKET-006104,2026-08-06T13:51:00Z,agent,message,First response.
INTERACTION-0102209,TICKET-006105,2026-08-10T17:24:00Z,customer,message,Initial report.
INTERACTION-0102210,TICKET-006105,2026-08-10T17:50:00Z,assist,suggestion_sent,First response.
INTERACTION-0102211,TICKET-006106,2026-08-18T07:06:00Z,customer,message,Initial report.
INTERACTION-0102212,TICKET-006106,2026-08-18T10:00:00Z,agent,message,First response.
INTERACTION-0102213,TICKET-006107,2026-08-18T18:13:00Z,customer,message,Initial report.
INTERACTION-0102214,TICKET-006107,2026-08-18T20:07:00Z,agent,message,First response.
INTERACTION-0102215,TICKET-006108,2026-08-18T18:50:00Z,customer,message,Initial report.
INTERACTION-0102216,TICKET-006108,2026-08-18T20:50:00Z,agent,message,First response.
INTERACTION-0102217,TICKET-006109,2026-08-02T11:29:00Z,customer,message,Initial report.
INTERACTION-0102218,TICKET-006109,2026-08-02T11:52:00Z,assist,suggestion_sent,First response.
INTERACTION-0102219,TICKET-006110,2026-08-23T16:00:00Z,customer,message,Initial report.
INTERACTION-0102220,TICKET-006110,2026-08-23T16:23:00Z,assist,suggestion_sent,First response.
INTERACTION-0102221,TICKET-006111,2026-08-27T12:15:00Z,customer,message,Initial report.
INTERACTION-0102222,TICKET-006111,2026-08-27T12:41:00Z,assist,suggestion_sent,First response.
INTERACTION-0102223,TICKET-006112,2026-08-01T11:56:00Z,customer,message,Initial report.
INTERACTION-0102224,TICKET-006112,2026-08-01T13:09:00Z,agent,message,First response.
INTERACTION-0102225,TICKET-006113,2026-08-14T10:55:00Z,customer,message,Initial report.
INTERACTION-0102226,TICKET-006113,2026-08-14T11:16:00Z,assist,suggestion_sent,First response.
INTERACTION-0102227,TICKET-006114,2026-08-08T08:08:00Z,customer,message,Initial report.
INTERACTION-0102228,TICKET-006114,2026-08-08T08:53:00Z,agent,message,First response.
INTERACTION-0102229,TICKET-006115,2026-08-05T13:40:00Z,customer,message,Initial report.
INTERACTION-0102230,TICKET-006115,2026-08-05T13:58:00Z,assist,suggestion_sent,First response.
INTERACTION-0102231,TICKET-006116,2026-08-05T10:56:00Z,customer,message,Initial report.
INTERACTION-0102232,TICKET-006116,2026-08-05T11:34:00Z,agent,message,First response.
INTERACTION-0102233,TICKET-006117,2026-08-11T07:18:00Z,customer,message,Initial report.
INTERACTION-0102234,TICKET-006117,2026-08-11T09:26:00Z,agent,message,First response.
INTERACTION-0102235,TICKET-006118,2026-08-25T07:13:00Z,customer,message,Initial report.
INTERACTION-0102236,TICKET-006118,2026-08-25T10:12:00Z,agent,message,First response.
INTERACTION-0102237,TICKET-006119,2026-08-01T16:34:00Z,customer,message,Initial report.
INTERACTION-0102238,TICKET-006119,2026-08-01T18:27:00Z,agent,message,First response.
INTERACTION-0102239,TICKET-006120,2026-08-15T11:40:00Z,customer,message,Initial report.
INTERACTION-0102240,TICKET-006120,2026-08-15T11:51:00Z,assist,suggestion_sent,First response.
INTERACTION-0102241,TICKET-006121,2026-08-06T18:06:00Z,customer,message,Initial report.
INTERACTION-0102242,TICKET-006121,2026-08-06T18:40:00Z,assist,suggestion_sent,First response.
INTERACTION-0102243,TICKET-006122,2026-08-24T07:31:00Z,customer,message,Initial report.
INTERACTION-0102244,TICKET-006122,2026-08-24T09:52:00Z,agent,message,First response.
INTERACTION-0102245,TICKET-006123,2026-08-26T15:22:00Z,customer,message,Initial report.
INTERACTION-0102246,TICKET-006123,2026-08-26T15:48:00Z,assist,suggestion_sent,First response.
INTERACTION-0102247,TICKET-006124,2026-08-15T08:44:00Z,customer,message,Initial report.
INTERACTION-0102248,TICKET-006124,2026-08-15T12:07:00Z,agent,message,First response.
INTERACTION-0102249,TICKET-006125,2026-08-27T18:57:00Z,customer,message,Initial report.
INTERACTION-0102250,TICKET-006125,2026-08-27T19:17:00Z,assist,suggestion_sent,First response.
INTERACTION-0102251,TICKET-006126,2026-08-09T08:49:00Z,customer,message,Initial report.
INTERACTION-0102252,TICKET-006126,2026-08-09T12:19:00Z,agent,message,First response.
INTERACTION-0102253,TICKET-006127,2026-08-11T18:53:00Z,customer,message,Initial report.
INTERACTION-0102254,TICKET-006127,2026-08-11T20:15:00Z,agent,message,First response.
INTERACTION-0102255,TICKET-006128,2026-08-25T09:10:00Z,customer,message,Initial report.
INTERACTION-0102256,TICKET-006128,2026-08-25T12:20:00Z,agent,message,First response.
INTERACTION-0102257,TICKET-006129,2026-08-04T16:11:00Z,customer,message,Initial report.
INTERACTION-0102258,TICKET-006129,2026-08-04T16:23:00Z,assist,suggestion_sent,First response.
INTERACTION-0102259,TICKET-006130,2026-08-27T10:11:00Z,customer,message,Initial report.
INTERACTION-0102260,TICKET-006130,2026-08-27T10:33:00Z,assist,suggestion_sent,First response.
INTERACTION-0102261,TICKET-006131,2026-08-19T15:13:00Z,customer,message,Initial report.
INTERACTION-0102262,TICKET-006131,2026-08-19T16:55:00Z,agent,message,First response.
INTERACTION-0102263,TICKET-006132,2026-08-13T07:04:00Z,customer,message,Initial report.
INTERACTION-0102264,TICKET-006132,2026-08-13T10:35:00Z,agent,message,First response.
INTERACTION-0102265,TICKET-006133,2026-08-08T15:12:00Z,customer,message,Initial report.
INTERACTION-0102266,TICKET-006133,2026-08-08T15:46:00Z,assist,suggestion_sent,First response.
INTERACTION-0102267,TICKET-006134,2026-08-08T12:15:00Z,customer,message,Initial report.
INTERACTION-0102268,TICKET-006134,2026-08-08T13:32:00Z,agent,message,First response.
INTERACTION-0102269,TICKET-006135,2026-08-26T13:43:00Z,customer,message,Initial report.
INTERACTION-0102270,TICKET-006135,2026-08-26T14:05:00Z,assist,suggestion_sent,First response.
INTERACTION-0102271,TICKET-006136,2026-08-25T10:52:00Z,customer,message,Initial report.
INTERACTION-0102272,TICKET-006136,2026-08-25T11:46:00Z,agent,message,First response.
INTERACTION-0102273,TICKET-006137,2026-08-21T11:06:00Z,customer,message,Initial report.
INTERACTION-0102274,TICKET-006137,2026-08-21T11:33:00Z,assist,suggestion_sent,First response.
INTERACTION-0102275,TICKET-006138,2026-08-22T14:21:00Z,customer,message,Initial report.
INTERACTION-0102276,TICKET-006138,2026-08-22T14:37:00Z,assist,suggestion_sent,First response.
INTERACTION-0102277,TICKET-006139,2026-08-10T18:52:00Z,customer,message,Initial report.
INTERACTION-0102278,TICKET-006139,2026-08-10T19:30:00Z,assist,suggestion_sent,First response.
INTERACTION-0102279,TICKET-006140,2026-08-18T15:51:00Z,customer,message,Initial report.
INTERACTION-0102280,TICKET-006140,2026-08-18T16:19:00Z,assist,suggestion_sent,First response.
INTERACTION-0102281,TICKET-006141,2026-08-12T16:45:00Z,customer,message,Initial report.
INTERACTION-0102282,TICKET-006141,2026-08-12T18:29:00Z,agent,message,First response.
INTERACTION-0102283,TICKET-006142,2026-08-25T11:34:00Z,customer,message,Initial report.
INTERACTION-0102284,TICKET-006142,2026-08-25T12:07:00Z,assist,suggestion_sent,First response.
INTERACTION-0102285,TICKET-006143,2026-08-05T07:15:00Z,customer,message,Initial report.
INTERACTION-0102286,TICKET-006143,2026-08-05T07:42:00Z,assist,suggestion_sent,First response.
INTERACTION-0102287,TICKET-006144,2026-08-02T09:11:00Z,customer,message,Initial report.
INTERACTION-0102288,TICKET-006144,2026-08-02T11:25:00Z,agent,message,First response.
INTERACTION-0102289,TICKET-006145,2026-08-20T16:09:00Z,customer,message,Initial report.
INTERACTION-0102290,TICKET-006145,2026-08-20T17:42:00Z,agent,message,First response.
INTERACTION-0102291,TICKET-006146,2026-08-12T08:20:00Z,customer,message,Initial report.
INTERACTION-0102292,TICKET-006146,2026-08-12T08:41:00Z,assist,suggestion_sent,First response.
INTERACTION-0102293,TICKET-006147,2026-08-08T12:15:00Z,customer,message,Initial report.
INTERACTION-0102294,TICKET-006147,2026-08-08T13:30:00Z,agent,message,First response.
INTERACTION-0102295,TICKET-006148,2026-08-23T16:04:00Z,customer,message,Initial report.
INTERACTION-0102296,TICKET-006148,2026-08-23T16:35:00Z,agent,message,First response.
INTERACTION-0102297,TICKET-006149,2026-08-05T17:12:00Z,customer,message,Initial report.
INTERACTION-0102298,TICKET-006149,2026-08-05T17:38:00Z,assist,suggestion_sent,First response.
INTERACTION-0102299,TICKET-006150,2026-08-23T10:19:00Z,customer,message,Initial report.
INTERACTION-0102300,TICKET-006150,2026-08-23T12:19:00Z,agent,message,First response.
INTERACTION-0102301,TICKET-006151,2026-08-25T17:58:00Z,customer,message,Initial report.
INTERACTION-0102302,TICKET-006151,2026-08-25T19:31:00Z,agent,message,First response.
INTERACTION-0102303,TICKET-006152,2026-08-26T13:18:00Z,customer,message,Initial report.
INTERACTION-0102304,TICKET-006152,2026-08-26T14:59:00Z,agent,message,First response.
INTERACTION-0102305,TICKET-006153,2026-08-27T09:08:00Z,customer,message,Initial report.
INTERACTION-0102306,TICKET-006153,2026-08-27T09:25:00Z,assist,suggestion_sent,First response.
INTERACTION-0102307,TICKET-006154,2026-08-14T09:26:00Z,customer,message,Initial report.
INTERACTION-0102308,TICKET-006154,2026-08-14T09:38:00Z,agent,message,First response.
INTERACTION-0102309,TICKET-006155,2026-08-08T13:21:00Z,customer,message,Initial report.
INTERACTION-0102310,TICKET-006155,2026-08-08T15:50:00Z,agent,message,First response.
INTERACTION-0102311,TICKET-006156,2026-08-11T13:49:00Z,customer,message,Initial report.
